id,title,label,characteristics,library_strategy,extract_protocol,label_verified
GSE230181:GSM7191368,HMVEC Sen IR rep 3,1,"{'tissue': 'microvaculature endothelial cells', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191369,HMVEC NS rep 1,0,"{'tissue': 'microvaculature endothelial cells', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191370,HMVEC NS rep 2,0,"{'tissue': 'microvaculature endothelial cells', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191371,HMVEC NS rep 3,0,"{'tissue': 'microvaculature endothelial cells', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE242706:GSM7767410,"Alveolar epithelium, Ctrl 0 Gy, 6h, rep1",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767411,"Alveolar epithelium, Ctrl 0 Gy, 6h, rep2",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767412,"Alveolar epithelium, Ctrl 0 Gy, 6h, rep3",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767413,"Alveolar epithelium, Ctrl 0 Gy, 6h, rep4",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767414,"Alveolar epithelium, 16 Gy, 6h, rep1",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767415,"Alveolar epithelium, 16 Gy, 6h, rep2",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767416,"Alveolar epithelium, 16 Gy, 6h, rep3",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767417,"Alveolar epithelium, 16 Gy, 6h, rep4",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767418,"Microvascular endothelium, Ctrl 0 Gy, 6h, rep1",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767419,"Microvascular endothelium, Ctrl 0 Gy, 6h, rep2",0,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767420,"Microvascular endothelium, Ctrl 0 Gy, 6h, rep3",0,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767421,"Microvascular endothelium, Ctrl 0 Gy, 6h, rep4",0,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767422,"Microvascular endothelium, 16 Gy, 6h, rep1",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767423,"Microvascular endothelium, 16 Gy, 6h, rep2",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767424,"Microvascular endothelium, 16 Gy, 6h, rep3",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767425,"Microvascular endothelium, 16 Gy, 6h, rep4",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767426,"Alveolar epithelium, Ctrl 0 Gy, 7d rep1",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767427,"Alveolar epithelium, Ctrl 0 Gy, 7d, rep2",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767428,"Alveolar epithelium, Ctrl 0 Gy, 7d, rep3",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767429,"Alveolar epithelium, Ctrl 0 Gy, 7d, rep4",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767430,"Alveolar epithelium, 16 Gy, 7d, rep1",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767431,"Alveolar epithelium, 16 Gy, 7d, rep2",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767432,"Alveolar epithelium, 16 Gy, 7d, rep3",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767433,"Alveolar epithelium, 16 Gy, 7d, rep4",1,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung epithelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767434,"Microvascular endothelium, Ctrl 0 Gy, 7d, rep1",0,"{'tissue': 'Lung', 'cell line': 'Human primary alveolar epithelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767435,"Microvascular endothelium, Ctrl 0 Gy, 7d, rep2",0,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767436,"Microvascular endothelium, Ctrl 0 Gy, 7d, rep3",0,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767437,"Microvascular endothelium, Ctrl 0 Gy, 7d, rep4",0,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': 'Control 0 Gy'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767438,"Microvascular endothelium, 16 Gy, 7d, rep1",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767439,"Microvascular endothelium, 16 Gy, 7d, rep2",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767440,"Microvascular endothelium, 16 Gy, 7d, rep3",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE242706:GSM7767441,"Microvascular endothelium, 16 Gy, 7d, rep4",1,"{'tissue': 'Lung', 'cell line': 'Human lung microvascular endothelial cells', 'cell type': 'Lung endothelium', 'treatment': '16 Gy radiation'}",RNA-Seq,"RNA isolation is performed using the RNeasy Plus Micro Kit (Qiagen 74034), | RNA-seq package including polyA selection | and sequencing using an Illumina HiSeq for 150 bp pair-ended reads.",True
GSE111437:GSM3573275,IMR90_2Gy_6h_1_S4_R1,1,"{'cell line': 'IMR90', 'time point (h)': '6h', 'dose x-ray (gy)': '2'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573276,IMR90_2Gy_6h_2_S5_R1,1,"{'cell line': 'IMR90', 'time point (h)': '6h', 'dose x-ray (gy)': '2'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573277,IMR90_2Gy_6h_3_S6_R1,1,"{'cell line': 'IMR90', 'time point (h)': '6h', 'dose x-ray (gy)': '2'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573278,IMR90_2Gy_24h_1_S10_R1,1,"{'cell line': 'IMR90', 'time point (h)': '24h', 'dose x-ray (gy)': '2'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573279,IMR90_2Gy_24h_2_S11_R1,1,"{'cell line': 'IMR90', 'time point (h)': '24h', 'dose x-ray (gy)': '2'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573280,IMR90_2Gy_24h_3_S12_R1,1,"{'cell line': 'IMR90', 'time point (h)': '24h', 'dose x-ray (gy)': '2'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573281,IMR90_0Gy_6h_1_S1_R1,0,"{'cell line': 'IMR90', 'time point (h)': '6h', 'dose x-ray (gy)': '0'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573282,IMR90_0Gy_6h_2_S2_R1,0,"{'cell line': 'IMR90', 'time point (h)': '6h', 'dose x-ray (gy)': '0'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573283,IMR90_0Gy_6h_3_S3_R1,0,"{'cell line': 'IMR90', 'time point (h)': '6h', 'dose x-ray (gy)': '0'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573284,IMR90_0Gy_24h_1_S7_R1,0,"{'cell line': 'IMR90', 'time point (h)': '24h', 'dose x-ray (gy)': '0'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573285,IMR90_0Gy_24h_2_S8_R1,0,"{'cell line': 'IMR90', 'time point (h)': '24h', 'dose x-ray (gy)': '0'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
GSE111437:GSM3573286,IMR90_0Gy_24h_3_S9_R1,0,"{'cell line': 'IMR90', 'time point (h)': '24h', 'dose x-ray (gy)': '0'}",RNA-Seq,"RNA isolation was performed with the RNeasy Mini kit (Qiagen, RNeasy Mini Handbook 06/2012) following the manufacturer’s protocol. | RNA Seq library preparation was performed with Illumina TruSeq® Stranded mRNA Sample Preparation Kit (Cat.-No. RS-122-9004DOC, Part # 15031047 Rev. E, 10/13, Index Primers Set 1). Library fragment length was determined with Agilent Bioanalyzer 2100 (Agilent, Santa Clara, CA, USA) and concentration was measured with a Qubit 3.0 Fluorometer (Thermo Scientific, Waltham, MA, USA). Libraries were sequenced with 2 x 75 bp paired end reads following the protocols for the NextSeq500 sequencing platform (NextSeq 500 High Output Kit 2x75bp; NextSeq System Guide; NextSeq Denature and Dilute Libraries Guide; Illumina, San Diego, CA, USA, Document # 15048776 v02, Document # 15046563 v02).",True
